ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
1-2-72,,1,2,dìɡà,dìɡà,d i ¹ ɡ a ¹,,Hantgan2016,,
3-2-72,,3,2,tě-ỳ té:,tě-ỳ té:,t e ¹⁵ + j ¹ _ t eː ⁵,,Heath2015,,
4-2-66,,4,2,těỳ tégé,těỳ tégé,t e ¹⁵ j ¹ _ t e ⁵ ɡ e ⁵,,Heath2015,,
18-2-66,,18,2,haalu-de,haalu-de,h a a l u + d e,,Osborn1993,,
6-2-63,,6,2,tègú,tègú,t e ¹ ɡ u ⁵,,Heath2015,,
7-2-72,,7,2,gúnɛ́,gúnɛ́,ɡ u ⁵ n ɛ ⁵,,Heath2015,,
8-2-72,,8,2,dǎm,dǎm,d a ¹⁵ m,,Heath2015,,
9-2-72,,9,2,tíŋâ tíŋí,tíŋâ tíŋí,t i ⁵ ŋ a ⁵¹ _ t i ⁵ ŋ i ⁵,,Heath2015,,
20-2-69,,20,2,áttê: gólgè,áttê: gólgè,a ⁵ t t eː ⁵¹ _ ɡ o ⁵ l ɡ e ¹,,Heath2015,,
10-2-72,,10,2,tègú tégé,tègú tégé,t e ¹ ɡ u ⁵ _ t e ⁵ ɡ e ⁵,,Heath2015,,
21-2-58,,21,2,sɛ̀lɛ̀ŋ,sɛ̀lɛ̀ŋ,s ɛ ¹ l ɛ ¹ ŋ,,Heath2005,,
22-2-59,,22,2,fó ká:réy,fó ká:réy,f o ⁵ _ k aː ⁵ r e ⁵ j,,HeathSONG2015,,
11-2-67,,11,2,órú gó-ɔ́r,órú gó-ɔ́r,o ⁵ r u ⁵ _ ɡ o ⁵ + ɔ ⁵ r,,Heath2015,,
12-2-70,,12,2,dámú,dámú,d a ⁵ m u ⁵,,Heath2015,,
13-2-71,,13,2,tìŋɛ́ tíŋɛ́,tìŋɛ́ tíŋɛ́,t i ¹ ŋ ɛ ⁵ _ t i ⁵ ŋ ɛ ⁵,,Heath2015,,
14-2-71,,14,2,sɔ̀ɔ́ sɔ́ɔ́,sɔ̀ɔ́ sɔ́ɔ́,s ɔː ¹⁵ _ s ɔː ⁵,,Heath2015,,
15-2-72,,15,2,tègú tégú,tègú tégú,t e ¹ ɡ u ⁵ _ t e ⁵ ɡ u ⁵,,Heath2015,,
16-2-72,,16,2,dòm dǎm,dòm dǎm,d o ¹ m _ d a ¹⁵ m,,Heath2015,,
17-2-71,,17,2,sɔ̌: sɔ́:,sɔ̌: sɔ́:,s ɔː ¹⁵ _ s ɔː,,Heath2015,,
1-2-73,,1,2,kùrɛ̀,kùrɛ̀,k u ¹ r ɛ ¹,,Hantgan2016,,
3-2-73,,3,2,pɛ́:rú,pɛ́:rú,p ɛː ⁵ r u ⁵,,Heath2015,,
4-2-67,,4,2,pɛ́rú,pɛ́rú,p ɛ ⁵ r u ⁵,,Heath2015,,
5-2-63,,5,2,kóbéwⁿ,kóbéwⁿ,k o ⁵ b e ⁵ w̃ ∼,,Heath2015,,
18-2-67,,18,2,sappo,sappo,s a p p o,,Osborn1993,,
6-2-64,,6,2,pɛ́rú,pɛ́rú,p ɛ ⁵ r u ⁵,,Heath2015,,
19-2-51,,19,2,cɛ̄ɛ̄m,cɛ̄ɛ̄m,tʃ ɛ ³ ɛ ³ m,,Heath2016jenaama,,
7-2-73,,7,2,pɛ́:lù,pɛ́:lù,p ɛː ⁵ l u ¹,,Heath2015,,
8-2-73,,8,2,píyɛ́lì,píyɛ́lì,p i ⁵ j ɛ ⁵ l i ¹,,Heath2015,,
9-2-73,,9,2,pɛ́:rù,pɛ́:rù,p ɛː ⁵ r u ¹,,Heath2015,,
20-2-70,,20,2,pɛ̀:l,pɛ̀:l,p ɛː ¹ l,,Heath2015,,
10-2-73,,10,2,pɛ́rú,pɛ́rú,p ɛ ⁵ r u ⁵,,Heath2015,,
22-2-60,,22,2,wóy,wóy,w o ⁵ j,,HeathSONG2015,,
21-2-59,,21,2,wóy,wóy,w o ⁵ j,,Heath2005,,
11-2-68,,11,2,pɛ́lú,pɛ́lú,p ɛ ⁵ l u ⁵,,Heath2015,,
12-2-71,,12,2,pìyɔ̀lù,pìyɔ̀lù,p i ¹ j ɔ ¹ l u ¹,,Heath2015,,
13-2-72,,13,2,pɛ́rú,pɛ́rú,p ɛ ⁵ r u ⁵,,Heath2015,,
14-2-72,,14,2,pɛ́lú,pɛ́lú,p ɛ ⁵ l u ⁵,,Heath2015,,
15-2-73,,15,2,pɛ́:rú,pɛ́:rú,p ɛː ⁵ r u ⁵,,Heath2015,,
16-2-73,,16,2,píyɛ́l,píyɛ́l,p i ⁵ j ɛ ⁵ l,,Heath2015,,
17-2-72,,17,2,pɛ́l,pɛ́l,p ɛ ⁵ l,,Heath2015,,
1-2-74,,1,2,tóy,tóy,t o ⁵ j,,Hantgan2016,,
3-2-74,,3,2,dɔ́rɔ̀,dɔ́rɔ̀,d ɔ ⁵ r ɔ ¹,,Heath2015,,
4-2-68,,4,2,tó:sú,tó:sú,t oː ⁵ s u ⁵,,Heath2015,,
5-2-64,,5,2,pɔ̀ndɛ́ sè,pɔ̀ndɛ́ sè,p ɔ ¹ n d ɛ ⁵ _ s e ¹,,Heath2015,,
18-2-68,,18,2,ponte,ponte,p o n t e,,Osborn1993,,
6-2-65,,6,2,dɔ̀rɔ́,dɔ̀rɔ́,d ɔ ¹ r ɔ ⁵,,Heath2015,,
19-2-52,,19,2,tùwɔ̄-kɔ̄lɔ̄ⁿ,tùwɔ̄-kɔ̄lɔ̄ⁿ,t u ¹ w ɔ ³ + k ɔ ³ l ɔ ³ ∼,,Heath2016jenaama,,
7-2-74,,7,2,pòjè sí:,pòjè sí:,p o ¹ dʒ e ¹ _ s iː ⁵,,Heath2015,,
8-2-74,,8,2,dɔ́lɔ̀:,dɔ́lɔ̀:,d ɔ ⁵ l ɔː ¹,,Heath2015,,
9-2-74,,9,2,tó:sí,tó:sí,t oː ⁵ s i ⁵,,Heath2015,,
20-2-71,,20,2,pɔ́ntɛ́-rɛ̀,pɔ́ntɛ́-rɛ̀,p ɔ ⁵ n t ɛ ⁵ + r ɛ ¹,,Heath2015,,
10-2-74,,10,2,tó:sú,tó:sú,t oː ⁵ s u ⁵,,Heath2015,,
22-2-61,,22,2,mà:mò,mà:mò,m aː ¹ m o ¹,,HeathSONG2015,,
21-2-60,,21,2,mà:mɛ̀,mà:mɛ̀,m aː ¹ m ɛ ¹,,Heath2005,,
11-2-69,,11,2,dɔ̯á:ⁿ,dɔ̯á:ⁿ,d ɔ ãː ⁵ ∼,,Heath2015,,
12-2-72,,12,2,sègè-lè,sègè-lè,s e ¹ ɡ e ¹ + l e ¹,,Heath2015,,
13-2-73,,13,2,tójú,tójú,t o ⁵ dʒ u ⁵,,Heath2015,,
14-2-73,,14,2,dɔ́lɔ́,dɔ́lɔ́,d ɔ ⁵ l ɔ ⁵,,Heath2015,,
15-2-74,,15,2,tó:ⁿsú,tó:ⁿsú,t õː ⁵ ∼ s u ⁵,,Heath2015,,
16-2-74,,16,2,dɔ̀rɔ́,dɔ̀rɔ́,d ɔ ¹ r ɔ ⁵,,Heath2015,,
17-2-73,,17,2,dɔ́lɔ́,dɔ́lɔ́,d ɔ ⁵ l ɔ ⁵,,Heath2015,,
2-2-52,,2,2,kaⁿga,kaⁿga,k ã ∼ ɡ a,,Dumestre2011,,
1-2-75,,1,2,tóŋɡó-rò,tóŋɡó-rò,t o ⁵ ŋ ɡ o ⁵ + r o ¹,,Hantgan2016,,
3-2-75,,3,2,pǎ:,pǎ:,p aː ¹⁵,,Heath2015,,
4-2-69,,4,2,pì-pǎ:,pì-pǎ:,p i ¹ + p aː ¹⁵,,Heath2015,,
18-2-69,,18,2,busal,busal,b u s a l,,Osborn1993,,
6-2-66,,6,2,dáŋárⁿá,dáŋárⁿá,d a ⁵ ŋ a ⁵ r̃ ∼ a ⁵,,Heath2015,,
19-2-53,,19,2,kə́gə̄,kə́gə̄,k ə ⁵ ɡ ə ³,,Heath2016jenaama,,
8-2-75,,8,2,nà: págà:,nà: págà:,n aː ¹ _ p a ⁵ ɡ aː ¹,,Heath2015,,
9-2-75,,9,2,pàgá,pàgá,p a ¹ ɡ a ⁵,,Heath2015,,
10-2-75,,10,2,pà pàgá,pà pàgá,p a ¹ _ p a ¹ ɡ a ⁵,,Heath2015,,
22-2-62,,22,2,ʔáŋ kórá,ʔáŋ kórá,ʔ a ⁵ ŋ _ k o ⁵ r a ⁵,,HeathSONG2015,,
21-2-61,,21,2,mákà,mákà,m a ⁵ k a ¹,,Heath2005,,
11-2-70,,11,2,pàgá,pàgá,p a ¹ ɡ a ⁵,,Heath2015,,
12-2-73,,12,2,pàgà,pàgà,p a ¹ ɡ a ¹,,Heath2015,,
13-2-74,,13,2,tɔ̀wɔ́,tɔ̀wɔ́,t ɔ ¹ w ɔ ⁵,,Heath2015,,
14-2-74,,14,2,ànù pàgá,ànù pàgá,a ¹ n u ¹ _ p a ¹ ɡ a ⁵,,Heath2015,,
15-2-75,,15,2,pàgá,pàgá,p a ¹ ɡ a ⁵,,Heath2015,,
16-2-75,,16,2,pàgà,pàgà,p a ¹ ɡ a ¹,,Heath2015,,
17-2-74,,17,2,pàgá,pàgá,p a ¹ ɡ a ⁵,,Heath2015,,
1-2-76,,1,2,kɛ́,kɛ́,k ɛ ⁵,,Hantgan2016,,
3-2-76,,3,2,kɔ́n,kɔ́n,k ɔ ⁵ n,,Heath2015,,
4-2-70,,4,2,kɔ́:ⁿ,kɔ́:ⁿ,k ɔː ∼,,Heath2015,,
5-2-65,,5,2,wɛ̀:,wɛ̀:,w ɛː ¹,,Heath2015,,
21-2-62,,21,2,hàyà,hàyà,h a ¹ j a ¹,,Heath2005,,
18-2-70,,18,2,huu-nde,huu-nde,h u u + n d e,,Osborn1993,,
6-2-67,,6,2,cɛ̌:,cɛ̌:,tʃ ɛː ¹⁵,,Heath2015,,
19-2-54,,19,2,pɔ̄,pɔ̄,p ɔ ³,,Heath2016jenaama,,
7-2-75,,7,2,yɛ́:,yɛ́:,j ɛː ⁵,,Heath2015,,
8-2-76,,8,2,kóŋgò,kóŋgò,k o ⁵ ŋ ɡ o ¹,,Heath2015,,
9-2-76,,9,2,kɔ́,kɔ́,k ɔ ⁵,,Heath2015,,
20-2-72,,20,2,yɛ̀:,yɛ̀:,j ɛː ¹,,Heath2015,,
10-2-76,,10,2,kí:,kí:,k iː ⁵,,Heath2015,,
11-2-71,,11,2,cɛ́,cɛ́,tʃ ɛ ⁵,,Heath2015,,
12-2-74,,12,2,wɛ̀:,wɛ̀:,w ɛː ¹,,Heath2015,,
13-2-75,,13,2,ɔ̀jɔ́,ɔ̀jɔ́,ɔ ¹ dʒ ɔ ⁵,,Heath2015,,
14-2-75,,14,2,kídɛ́,kídɛ́,k i ⁵ d ɛ ⁵,,Heath2015,,
15-2-76,,15,2,ɛ́sú,ɛ́sú,ɛ ⁵ s u ⁵,,Heath2015,,
16-2-76,,16,2,kí,kí,k i ⁵,,Heath2015,,
17-2-75,,17,2,kíjɛ́,kíjɛ́,k i ⁵ dʒ ɛ ⁵,,Heath2015,,
2-2-53,,2,2,míirù,míirù,m i ⁵ i r u ¹,,Dumestre2011,,
1-2-77,,1,2,mììndà,mììndà,m iː ¹ n d a ¹,,Hantgan2016,,
3-2-77,,3,2,tɛ́rⁿɛ́,tɛ́rⁿɛ́,t ɛ ⁵ r̃ ∼ ɛ ⁵,,Heath2015,,
4-2-71,,4,2,mà:ní,mà:ní,m aː ¹ n i ⁵,,Heath2015,,
5-2-66,,5,2,hàkìlɛ̀ téjé-nè,hàkìlɛ̀ téjé-nè,h a ¹ k i ¹ l ɛ ¹ _ t e ⁵ dʒ e ⁵ + n e ¹,,Heath2015,,
18-2-71,,18,2,miilu-de,miilu-de,m i i l u + d e,,Osborn1993,,
6-2-68,,6,2,mà:ná,mà:ná,m aː ¹ n a ⁵,,Heath2015,,
19-2-55,,19,2,mīīlà,mīīlà,m iː ³³ l a ¹,,Heath2016jenaama,,
7-2-76,,7,2,ná:lè,ná:lè,n aː ⁵ l e ¹,,Heath2015,,
8-2-77,,8,2,kájábi,kájábi,k a ⁵ dʒ a ⁵ b i,,Heath2015,,
9-2-77,,9,2,mǎ:ndí,mǎ:ndí,m aː ¹⁵ n d i ⁵,,Heath2015,,
10-2-77,,10,2,mà:lá,mà:lá,m aː ¹ l a ⁵,,Heath2015,,
22-2-63,,22,2,mí:lô,mí:lô,m iː ⁵ l o ⁵¹,,HeathSONG2015,,
11-2-72,,11,2,mà:ndí,mà:ndí,m aː ¹ n d i ⁵,,Heath2015,,
21-2-63,,21,2,hɔ̀ŋgù,hɔ̀ŋgù,h ɔ ¹ ŋ ɡ u ¹,,Heath2005,,
13-2-76,,13,2,mànúgù,mànúgù,m a ¹ n u ⁵ ɡ u ¹,,Heath2015,,
14-2-76,,14,2,ádúbá,ádúbá,a ⁵ d u ⁵ b a ⁵,,Heath2015,,
15-2-77,,15,2,nɔ́ŋúsú,nɔ́ŋúsú,n ɔ ⁵ ŋ u ⁵ s u ⁵,,Heath2015,,
16-2-77,,16,2,má:nɛ́,má:nɛ́,m aː ⁵ n ɛ ⁵,,Heath2015,,
2-2-54,,2,2,ŋɔ́ní,ŋɔ́ní,ŋ ɔ ⁵ n i ⁵,,Dumestre2011,,
1-2-78,,1,2,tùùⁿ,tùùⁿ,t ũː ¹ ∼,,Hantgan2016,,
3-2-78,,3,2,dòró,dòró,d o ¹ r o ⁵,,Heath2015,,
5-2-67,,5,2,jú,jú,dʒ u ⁵,,Heath2015,,
6-2-69,,6,2,dùdǒ:,dùdǒ:,d u ¹ d oː ¹⁵,,Heath2015,,
19-2-56,,19,2,sā,sā,s a ³,,Heath2016jenaama,,
7-2-77,,7,2,jô:ⁿ,jô:ⁿ,dʒ õː ∼,,Heath2015,,
8-2-78,,8,2,dǐ:,dǐ:,d iː ¹⁵,,Heath2015,,
9-2-78,,9,2,dùró,dùró,d u ¹ r o ⁵,,Heath2015,,
20-2-73,,20,2,jòm,jòm,dʒ o ¹ m,,Heath2015,,
10-2-78,,10,2,dòdǒ:,dòdǒ:,d o ¹ d oː ¹⁵,,Heath2015,,
22-2-64,,22,2,kàrgò,kàrgò,k a ¹ r ɡ o ¹,,HeathSONG2015,,
21-2-64,,21,2,kárgí,kárgí,k a ⁵ r ɡ i ⁵,,Heath2005,,
11-2-73,,11,2,dǒ:,dǒ:,d oː ¹⁵,,Heath2015,,
12-2-75,,12,2,yó:,yó:,j oː ⁵,,Heath2015,,
13-2-77,,13,2,jìyé,jìyé,dʒ i ¹ j e ⁵,,Heath2015,,
14-2-77,,14,2,gíyé,gíyé,ɡ i ⁵ j e ⁵,,Heath2015,,
15-2-78,,15,2,dùwó,dùwó,d u ¹ w o ⁵,,Heath2015,,
16-2-78,,16,2,zìyè,zìyè,z i ¹ j e ¹,,Heath2015,,
17-2-76,,17,2,jìjǐ:,jìjǐ:,dʒ i ¹ dʒ iː ¹⁵,,Heath2015,,
2-2-55,,2,2,sàbá,sàbá,s a ¹ b a ⁵,,Dumestre2011,,
1-2-79,,1,2,tààrù,tààrù,t aː ¹ r u ¹,,Hantgan2016,,
3-2-79,,3,2,tà:ní,tà:ní,t aː ¹ n i ⁵,,Heath2015,,
4-2-72,,4,2,tà:nú,tà:nú,t aː ¹ n u ⁵,,Heath2015,,
5-2-68,,5,2,tá:ndù,tá:ndù,t aː ⁵ n d u ¹,,Heath2015,,
18-2-72,,18,2,tati,tati,t a t i,,Osborn1993,,
6-2-70,,6,2,tǎ:n,tǎ:n,t aː ¹⁵ n,,Heath2015,,
19-2-57,,19,2,sìkèẁⁿ,sìkèẁⁿ,s i ¹ k e ¹ w̃ ¹ ∼,,Heath2016jenaama,,
7-2-78,,7,2,tá:ndì,tá:ndì,t aː ⁵ n d i ¹,,Heath2015,,
8-2-79,,8,2,tà:ndî:,tà:ndî:,t aː ¹ n d iː ⁵¹,,Heath2015,,
9-2-79,,9,2,tà:ndǐ:,tà:ndǐ:,t aː ¹ n d iː ¹⁵,,Heath2015,,
20-2-74,,20,2,tà:ndì,tà:ndì,t aː ¹ n d i ¹,,Heath2015,,
10-2-79,,10,2,tà:lú,tà:lú,t aː ¹ l u ⁵,,Heath2015,,
22-2-65,,22,2,hínzâ,hínzâ,h i ⁵ n z a ⁵¹,,HeathSONG2015,,
21-2-65,,21,2,hínsà,hínsà,h i ⁵ n s a ¹,,Heath2005,,
11-2-74,,11,2,tà:ndú,tà:ndú,t aː ¹ n d u ⁵,,Heath2015,,
12-2-76,,12,2,tá:ndí,tá:ndí,t aː ⁵ n d i ⁵,,Heath2015,,
13-2-78,,13,2,tǎ:n,tǎ:n,t aː ¹⁵ n,,Heath2015,,
14-2-78,,14,2,tààndú,tààndú,t aː ¹ n d u ⁵,,Heath2015,,
15-2-79,,15,2,tà:lí,tà:lí,t aː ¹ l i ⁵,,Heath2015,,
16-2-79,,16,2,tá:ndù,tá:ndù,t aː ⁵ n d u ¹,,Heath2015,,
17-2-77,,17,2,tǎ:n,tǎ:n,t aː ¹⁵ n,,Heath2015,,
2-2-56,,2,2,káⁿ,káⁿ,k ã ⁵ ∼,,Dumestre2011,,
1-2-80,,1,2,ɡòndò,ɡòndò,ɡ o ¹ n d o ¹,,Hantgan2016,,
3-2-80,,3,2,ɔ̀sɔ̀ kɔ́rɔ̀,ɔ̀sɔ̀ kɔ́rɔ̀,ɔ ¹ s ɔ ¹ _ k ɔ ⁵ r ɔ ¹,,Heath2015,,
4-2-73,,4,2,ɔ̀sɔ̀ gɔ́rɔ̀,ɔ̀sɔ̀ gɔ́rɔ̀,ɔ ¹ s ɔ ¹ _ ɡ ɔ ⁵ r ɔ ¹,,Heath2015,,
18-2-73,,18,2,goddo-l,goddo-l,ɡ o d d o + l,,Osborn1993,,
6-2-71,,6,2,yɔ̀ɣɔ́,yɔ̀ɣɔ́,j ɔ ¹ ɣ ɔ ⁵,,Heath2015,,
19-2-58,,19,2,kānà,kānà,k a ³ n a ¹,,Heath2016jenaama,,
7-2-79,,7,2,òlòlì píjí,òlòlì píjí,o ¹ l o ¹ l i ¹ # p i ⁵ dʒ i ⁵,,Heath2015,,
8-2-80,,8,2,pòrò pòrô:,pòrò pòrô:,p o ¹ r o ¹ _ p o ¹ r oː ⁵¹,,Heath2015,,
9-2-80,,9,2,kɔ̀rɔ̀ mírⁿâ,kɔ̀rɔ̀ mírⁿâ,k ɔ ¹ r ɔ ¹ _ m i ⁵ r̃ ∼ a ⁵¹,,Heath2015,,
20-2-75,,20,2,órégélè,órégélè,o ⁵ r e ⁵ ɡ e ⁵ l e ¹,,Heath2015,,
10-2-80,,10,2,yɔ̀gɔ́,yɔ̀gɔ́,j ɔ ¹ ɡ ɔ ⁵,,Heath2015,,
22-2-66,,22,2,bó kólò,bó kólò,b o ⁵ _ k o ⁵ l o ¹,,HeathSONG2015,,
21-2-66,,21,2,dóndó kóró,dóndó kóró,d o ⁵ n d o ⁵ _ k o ⁵ r o ⁵,,Heath2005,,
11-2-75,,11,2,ɔ̀dɔ̀ ká:,ɔ̀dɔ̀ ká:,ɔ ¹ d ɔ ¹ _ k aː ⁵,,Heath2015,,
12-2-77,,12,2,ɔ̀lɔ̀ ɔ̀lɔ̀,ɔ̀lɔ̀ ɔ̀lɔ̀,ɔ ¹ l ɔ ¹ _ ɔ ¹ l ɔ ¹,,Heath2015,,
14-2-79,,14,2,ɔ̀dɔ̀ kɔ́lɔ́,ɔ̀dɔ̀ kɔ́lɔ́,ɔ ¹ d ɔ ¹ # k ɔ ⁵ l ɔ ⁵,,Heath2015,,
15-2-80,,15,2,yɔ̀k ǒ:sú,yɔ̀k ǒ:sú,j ɔ ¹ k _ oː ¹⁵ s u ⁵,,Heath2015,,
16-2-80,,16,2,yɔ̀gɔ̀,yɔ̀gɔ̀,j ɔ ¹ ɡ ɔ ¹,,Heath2015,,
17-2-78,,17,2,yɔ̀gɔ́,yɔ̀gɔ́,j ɔ ¹ ɡ ɔ ⁵,,Heath2015,,
1-2-81,,1,2,ɡwì-yì,ɡwì-yì,ɡ w i ¹ + j i ¹,,Hantgan2016,,
3-2-81,,3,2,gìsé,gìsé,ɡ i ¹ s e ⁵,,Heath2015,,
4-2-74,,4,2,pɔ́tɔ́,pɔ́tɔ́,p ɔ ⁵ t ɔ ⁵,,Heath2015,,
5-2-69,,5,2,dɔ́ŋgɛ̀,dɔ́ŋgɛ̀,d ɔ ⁵ ŋ ɡ ɛ ¹,,Heath2015,,
18-2-74,,18,2,faɗɗu-de,faɗɗu-de,f a ɗ ɗ u + d e,,Osborn1993,,
6-2-72,,6,2,kámá,kámá,k a ⁵ m a ⁵,,Heath2015,,
19-2-59,,19,2,pì,pì,p i ¹,,Heath2016jenaama,,
7-2-80,,7,2,gújé,gújé,ɡ u ⁵ dʒ e ⁵,,Heath2015,,
8-2-81,,8,2,gìjí,gìjí,ɡ i ¹ dʒ i ⁵,,Heath2015,,
9-2-81,,9,2,gìsé,gìsé,ɡ i ¹ s e ⁵,,Heath2015,,
20-2-76,,20,2,mínjé,mínjé,m i ⁵ n dʒ e ⁵,,Heath2015,,
10-2-81,,10,2,pɔ́tɔ́,pɔ́tɔ́,p ɔ ⁵ t ɔ ⁵,,Heath2015,,
22-2-67,,22,2,kètà,kètà,k e ¹ t a ¹,,HeathSONG2015,,
21-2-67,,21,2,gíndá,gíndá,ɡ i ⁵ n d a ⁵,,Heath2005,,
11-2-76,,11,2,gìdé,gìdé,ɡ i ¹ d e ⁵,,Heath2015,,
12-2-78,,12,2,pɔ́rɔ́,pɔ́rɔ́,p ɔ ⁵ r ɔ ⁵,,Heath2015,,
13-2-79,,13,2,kámá,kámá,k a ⁵ m a ⁵,,Heath2015,,
14-2-80,,14,2,jùmbó,jùmbó,dʒ u ¹ m b o ⁵,,Heath2015,,
15-2-81,,15,2,dà:ⁿsú,dà:ⁿsú,d ãː ¹ ∼ s u ⁵,,Heath2015,,
16-2-81,,16,2,gìzé,gìzé,ɡ i ¹ z e ⁵,,Heath2015,,
17-2-79,,17,2,kámá,kámá,k a ⁵ m a ⁵,,Heath2015,,
2-2-57,,2,2,lásìrí,lásìrí,l a ⁵ s i ¹ r i ⁵,,Dumestre2011,,
1-2-82,,1,2,būwɔ̀,būwɔ̀,b u ³ w ɔ ¹,,Hantgan2016,,
3-2-82,,3,2,mɔ̌:,mɔ̌:,m ɔː ¹⁵,,Heath2015,,
4-2-75,,4,2,mù:yⁿí,mù:yⁿí,m uː ¹ j ∼ i ⁵,,Heath2015,,
5-2-70,,5,2,kúŋgɛ̀,kúŋgɛ̀,k u ⁵ ŋ ɡ ɛ ¹,,Heath2015,,
18-2-75,,18,2,haɓɓu-de,haɓɓu-de,h a ɓ ɓ u + d e,,Osborn1993,,
6-2-73,,6,2,mùŋó,mùŋó,m u ¹ ŋ o ⁵,,Heath2015,,
19-2-60,,19,2,sèy,sèy,s e ¹ j,,Heath2016jenaama,,
7-2-81,,7,2,dúgɛ́,dúgɛ́,d u ⁵ ɡ ɛ ⁵,,Heath2015,,
9-2-82,,9,2,mɔ̌:,mɔ̌:,m ɔː ¹⁵,,Heath2015,,
20-2-77,,20,2,dùgɔ̀,dùgɔ̀,d u ¹ ɡ ɔ ¹,,Heath2015,,
10-2-82,,10,2,mùyⁿó,mùyⁿó,m u ¹ j ∼ o ⁵,,Heath2015,,
21-2-68,,21,2,háw,háw,h a ⁵ w,,Heath2005,,
11-2-77,,11,2,dìgɛ́,dìgɛ́,d i ¹ ɡ ɛ ⁵,,Heath2015,,
13-2-80,,13,2,mùŋó,mùŋó,m u ¹ ŋ o ⁵,,Heath2015,,
14-2-81,,14,2,dìnɛ́,dìnɛ́,d i ¹ n ɛ ⁵,,Heath2015,,
15-2-82,,15,2,dìgú,dìgú,d i ¹ ɡ u ⁵,,Heath2015,,
16-2-82,,16,2,dìŋɛ́,dìŋɛ́,d i ¹ ŋ ɛ ⁵,,Heath2015,,
17-2-80,,17,2,mǔyⁿ,mǔyⁿ,m u ¹⁵ j ∼,,Heath2015,,
2-2-58,,2,2,síní,síní,s i ⁵ n i ⁵,,Dumestre2011,,
1-2-83,,1,2,bòrò,bòrò,b o ¹ r o ¹,,Hantgan2016,,
3-2-83,,3,2,ɛ́yⁿ,ɛ́yⁿ,ɛ ⁵ j ∼,,Heath2015,,
4-2-76,,4,2,ɛ́yⁿ,ɛ́yⁿ,ɛ ⁵ j ∼,,Heath2015,,
5-2-71,,5,2,ʔógà,ʔógà,ʔ o ⁵ ɡ a ¹,,Heath2015,,
18-2-76,,18,2,subaka,subaka,s u b a k a,,Osborn1993,,
6-2-74,,6,2,yògó,yògó,j o ¹ ɡ o ⁵,,Heath2015,,
7-2-82,,7,2,ɔ́gɔ̀,ɔ́gɔ̀,ɔ ⁵ ɡ ɔ ¹,,Heath2015,,
8-2-82,,8,2,ɛ́ŋgú,ɛ́ŋgú,ɛ ⁵ ŋ ɡ u ⁵,,Heath2015,,
9-2-83,,9,2,ɛ́:ŋí,ɛ́:ŋí,ɛː ⁵ ŋ i ⁵,,Heath2015,,
20-2-78,,20,2,ògà,ògà,o ¹ ɡ a ¹,,Heath2015,,
10-2-83,,10,2,úŋgù,úŋgù,u ⁵ ŋ ɡ u ¹,,Heath2015,,
22-2-68,,22,2,súbâ,súbâ,s u ⁵ b a ⁵¹,,HeathSONG2015,,
11-2-78,,11,2,ɛ́yⁿ,ɛ́yⁿ,ɛ ⁵ j ∼,,Heath2015,,
12-2-79,,12,2,á:gá,á:gá,aː ⁵ ɡ a ⁵,,Heath2015,,
13-2-81,,13,2,yògó,yògó,j o ¹ ɡ o ⁵,,Heath2015,,
14-2-82,,14,2,yògó,yògó,j o ¹ ɡ o ⁵,,Heath2015,,
15-2-83,,15,2,sírà,sírà,s i ⁵ r a ¹,,Heath2015,,
16-2-83,,16,2,ɛ́w,ɛ́w,ɛ ⁵ w,,Heath2015,,
17-2-81,,17,2,yògó,yògó,j o ¹ ɡ o ⁵,,Heath2015,,
2-2-59,,2,2,bàláⁿ,bàláⁿ,b a ¹ l ã ⁵ ∼,,Dumestre2011,,
1-2-84,,1,2,kámbá-rà,kámbá-rà,k a ⁵ m b a ⁵ + r a ¹,,Hantgan2016,,
3-2-84,,3,2,kámbò,kámbò,k a ⁵ m b o ¹,,Heath2015,,
4-2-77,,4,2,ɛ̌w,ɛ̌w,ɛ ¹⁵ w,,Heath2015,,
5-2-72,,5,2,kàbàlà,kàbàlà,k a ¹ b a ¹ l a ¹,,Heath2015,,
18-2-77,,18,2,kampaaje,kampaaje,k a m p a a dʒ e,,Osborn1993,,
6-2-75,,6,2,ɛ̌w,ɛ̌w,ɛ ¹⁵ w,,Heath2015,,
19-2-61,,19,2,kùɥgè kámbō,kùɥgè kámbō,k u ¹ ɥ ɡ e ¹ _ k a ⁵ m b o ³,,Heath2016jenaama,,
7-2-83,,7,2,kábá lámá,kábá lámá,k a ⁵ b a ⁵ _ l a ⁵ m a ⁵,,Heath2015,,
8-2-83,,8,2,ɛ̌:gò,ɛ̌:gò,ɛː ¹⁵ ɡ o ¹,,Heath2015,,
9-2-84,,9,2,ɛ̂:,ɛ̂:,ɛː ⁵¹,,Heath2015,,
20-2-79,,20,2,kábálá,kábálá,k a ⁵ b a ⁵ l a ⁵,,Heath2015,,
10-2-84,,10,2,ɛ̂w,ɛ̂w,ɛ ¹⁵ w,,Heath2015,,
12-2-80,,12,2,ɛ̀:,ɛ̀:,ɛː ¹,,Heath2015,,
13-2-82,,13,2,ɛ̌w,ɛ̌w,ɛ ¹⁵ w,,Heath2015,,
14-2-83,,14,2,ɛ̀wɛ́,ɛ̀wɛ́,ɛ ¹ w ɛ ⁵,,Heath2015,,
